Item_Id,Brand,Product,Category,Rating,Reviews,Buy_Again
175155,Stila,Stay All Day Liquid Lipstick in Amore,Lipstick,4.2,10,0.7
174226,NARS,Audacious Lipstick - Charlotte,Lipstick,4.4,10,0.6
173915,Annabelle,Lipsies,Lip Gloss,3.1,10,0.5
173780,Urban Decay,Pulp Fiction Revolution Lipstick in Mrs. Mia Wallace,Lipstick,4.8,10,0.9
173331,e.l.f.,Studio Matte Lip Color - Rich Red,Lipstick,3.7,10,0.8
172082,L'Oreal,Collection Priv̩e- Doutzen's Nude,Lipstick,3.6,10,0.6
167968,Wet 'n' Wild,Lady and the Vamp,Lips,3.8,10,0.5
171602,Maybelline,Color Sensational - 950 Untainted Spice,Lipstick,4.1,10,0.8
171323,L.A. Colors,Lipgloss & Lipstick duo,Lips,4.5,10,0.9
170545,e.l.f.,Lip Stain ,Lipstick,3.1,10,0.4
170268,Laura Geller,Love Me Dew Lip Crayon,Lips,4.4,10,0.9
170255,NYX Professional Makeup,Matte Lipstick - MLS08 Pure Red,Lipstick,4.3,10,0.7
168322,Maybelline,Color Sensational The Buffs-Maple Kiss,Lipstick,4.6,10,0.9
129141,MAC,electric fuchsia,Lip Gloss,4.9,10,1.0
161380,Maybelline,Color Sensational Vivids - On Fire Red,Lipstick,4.2,10,1.0
128979,Yves Saint Laurent,Rouge Volupte - Extreme Coral #15,Lipstick,4.9,10,1.0
94301,Avon,Ultra Color Rich Lip Gloss SPF15,Lip Gloss,4.2,10,0.8
96996,MAC,White Magic (Alexander McQueen),Lip Gloss,4.0,10,0.7
96582,MAC,Mattene in Tango,Lipstick,4.4,10,0.8
95370,MAC,Bare Truth,Lip Gloss,4.9,10,1.0
95273,Australis,Moisture Intense Lipstick,Lipstick,4.9,10,1.0
94735,Chantecaille,Lip Potion,Lip Treatments,3.7,10,0.4
94348,Wet 'n' Wild,Silk Finish Color: 516C,Lipstick,3.8,10,0.7
92768,MAC,Lil Sizzler,Lip Gloss,3.8,10,0.6
97493,Stila,Gift of Glaze Holiday 2007,Lip Gloss,4.5,10,0.9
92334,Badger,Cocoa Butter Lipbalm in Coffee Roast,Lip Treatments,3.8,10,0.6
92003,L'Oreal,Colour Riche Star Secrets Nude in Sienna,Lipstick,4.1,10,0.8
91696,Neutrogena,MoistureShine Lip Sheer SPF 20 in Fresh Rose,Lipstick,3.5,10,0.7
90699,Maybelline,Superstay Lipcolor in Mauve,Lipstick,4.7,10,0.9
90360,Dior,DiorKiss - 418 Hazelnut Lychee,Lip Gloss,4.2,10,0.6
89048,Vincent Longo,Baby Balm boccacino,Lipstick,4.5,10,0.8
97141,MAC,Mattene in Composure,Lipstick,4.6,10,0.8
97677,Besame,Lip Glaze in Vanilla,Lip Gloss,4.1,10,0.7
92697,Avon,Ultra Color Rich Lipstick in Sheer Naturale,Lipstick,4.5,10,0.9
101111,Bobbi Brown,Raisin Berry Creamy Lip Color,Lipstick,4.2,10,0.7
104455,Boots ,No7 Stay Perfect Lipstick in Classic Rose,Lipstick,3.9,10,0.6
102463,Laura Mercier,Creme Lipstick in Cinnamon,Lipstick,4.3,10,0.9
102458,Jane,Be Pure Mineral Lip Balm in Rose Quartz,Lip Treatments,4.9,10,1.0
102020,Shiseido ,The Makeup Automatic Lip Crayon LC3 ,Lipstick,4.8,10,0.9
101759,100 Percent Pure,Lipgloss Shimmery White Peach fruit pigments+83%Vitamin E 100% Natural,Lip Gloss,3.2,10,0.6
101278,Unlisted Brand,Aerie kiss soft gloss,Lip Gloss,4.1,10,0.9
100859,MAC,N Collection ~ 1N,Lipstick,3.8,10,0.3
98683,Bonne Bell,Lip Lites in Creme Brulee,Lip Gloss,4.1,10,0.8
100776,Clinique,Long Last Lipstick - Red Red Red,Lipstick,3.6,10,0.5
100643,Unlisted Brand,Lypsyl LypRadiance in Honey Rose,Lip Treatments,3.8,10,0.8
100594,Bobbi Brown,Lip Crayon in Wild Raspberry,Lips,4.1,10,0.7
99994,BeFine,Lip Serum with Chamomile & Beets,Lip Treatments,4.0,10,0.7
99747,Unlisted Brand,Morpho Cosmetics Lip Stain,Lips,4.6,10,0.9
99248,Kiehl's,Lip Balm #1 Cranberry,Lips,3.7,10,0.4
92741,Maybelline,Superstay Lipcolor-Shell,Lipstick,4.6,10,0.9
88962,NARS,Corinthe,Lipstick,4.2,10,0.8
104670,Wet 'n' Wild,Glassy Gloss Jelly Pops,Lip Gloss,3.9,10,0.7
80598,Chanel,Rouge Allure  10 - Attitude,Lipstick,4.1,10,0.7
84591,L'Oreal,Color Riche Star Secrets - 714 Blush Scarlett,Lipstick,4.5,10,0.9
84552,Rimmel,Sweet Jelly gloss in Tasty,Lip Gloss,3.3,10,0.6
84340,MAC,Aloof,Lipstick,4.4,10,0.7
82348,mark,Juice Gems - Cherry Pop,Lip Gloss,3.5,10,0.4
82037,Rimmel,Rich Moisture - Fancy,Lipstick,3.5,10,0.6
80945,Nuxe,Baume Prodigieux Levres Protective Lip Balm - Gloss Effect SPF 15,Lip Treatments,4.5,10,0.9
80391,Jordana,InColor Pretty Shine Luxury Gloss in Babe,Lip Gloss,4.7,10,1.0
84846,NYX Professional Makeup,Topaz,Lipstick,4.1,10,0.9
79979,Natio,Fruit Gloss - Coconut,Lip Gloss,4.1,10,0.7
79859,Bliss Labs,Spiff Upper Lip,Lip Treatments,3.5,10,0.4
79625,Neutrogena,Moisture Shine Gloss in Razzle,Lip Gloss,3.9,10,0.8
79622,Fresh,Fresh Gloss Absolute In Desire,Lip Gloss,4.2,10,0.8
79474,Pout,Superbalm,Lip Treatments,2.7,10,0.3
79208,MAC,Lipglass in Bait (Lure Collection),Lip Gloss,3.2,10,0.4
84831,Tarte,Gilt Trip Lip Plumping Gloss Set,Lip Gloss,2.8,10,0.4
84907,NYX Professional Makeup,Jumbo Lip Pencil - Plush Red 712,Lip Liners,4.4,10,0.9
88607,Laura Geller,The Tropics Lipstick and Lip Gloss,Lip Gloss,4.4,10,0.9
87335,Sephora ,professional lip balm,Lip Treatments,4.9,10,1.0
88156,Revlon,Midnight Swirl - Cran-tilly Lace,Lip Gloss,4.2,10,0.6
88104,Yves Saint Laurent,golden gloss 11 golden whisper,Lip Gloss,4.4,10,0.8
87962,Revlon,Shiny Sheers in Sheer Mauvy Star,Lipstick,3.3,10,0.7
87644,Jordana,28-Grape,Lipstick,4.9,10,0.9
87511,Tarte,24 7 Lip Sheer in Tea Time,Lip Treatments,3.9,10,0.7
87437,Wet 'n' Wild,Creme lip liner 664C,Lip Liners,4.8,10,0.9
87302,MAC,Vital Spark,Lip Gloss,3.8,10,0.5
85636,Sephora ,Ultra-Shine Lip Gloss 16,Lip Gloss,4.5,10,0.9
87207,NYX Professional Makeup,Jumbo Lip Pencil - Deep Red,Lipstick,4.2,10,0.9
86526,NARS,Tutti Frutti,Lipstick,3.4,10,0.5
86491,Clarins,Lip Colour Tint,Lips,3.5,10,0.4
86452,MAC,Lipglass - Standing Ovation,Lip Gloss,4.5,10,0.7
85838,By Terry,Laque de Rose,Lip Gloss,4.2,10,0.7
85824,Savannah Bee Company,Lip Balm in Tupelo Honey,Lip Treatments,3.6,10,0.7
104464,Jane,"Be Pure Mineral Lip Balm, Pink Garnet",Lips,4.1,10,0.9
91201,MAC,Prize Petal ,Lip Gloss,4.1,10,0.8
106498,Maybelline,Superstay Gloss in Glass Rose #160,Lip Gloss,4.1,10,0.6
120068,Wet 'n' Wild,Speed Gloss Manic,Lip Gloss,3.6,10,0.9
117916,Rimmel,Lasting Finish - Heavenly,Lipstick,3.3,10,0.4
117521,NYX Professional Makeup,Kiss Round Lip Gloss,Lip Gloss,4.8,10,1.0
117177,Milani,Lip Mixer (all colors),Lip Gloss,4.0,10,0.6
116957,Yves Saint Laurent,Gloss Pur #2 - Pure Rose,Lip Gloss,4.4,10,0.7
114834,Bobbi Brown,Lip Liner Pale Pink,Lip Liners,4.0,10,0.6
114585,Bobbi Brown,Creamy Lip Color - Retro Pink,Lipstick,4.3,10,0.8
120036,Wet 'n' Wild,Mega Slicks Lip Gloss- 565C,Lip Gloss,3.2,10,0.5
114175,Laura Mercier,Creme Lip Colour - Rose,Lipstick,3.6,10,0.7
119986,Natio,Paw Paw Lip Balm,Lip Treatments,4.6,10,0.9
119652,Sephora ,Brilliant Shine Lipgloss in Princess Pink,Lip Gloss,3.6,10,0.7
119218,Chanel,Venus,Lip Gloss,4.7,10,1.0
119141,Joe Fresh Style,Lip Stain in Apple,Lips,4.7,10,0.9
118826,Too Faced,Lip Bronzer - Sun Bunny,Lip Gloss,4.1,10,0.8
118599,Kiehl's,Lip Balm #1 Coconut,Lips,2.8,10,0.4
120653,MAC,Buzz Lipgloss (Naked Honey Collection),Lip Gloss,4.6,10,0.7
120875,Wet 'n' Wild,Silk Finish 541B- Cashmere,Lipstick,4.4,10,0.8
122318,Clinique,Different lipstick- ice bloom,Lipstick,3.6,10,0.6
122613,Maybelline,Color Sensational Lipstick My Mahogany,Lipstick,4.2,10,0.8
123105,MAC,Hold the Pose,Lipstick,4.1,10,0.9
123190,Maybelline,color sensational broadway bronze,Lipstick,4.3,10,0.9
123191,Maybelline,Color Sensational in Plum Paradise,Lipstick,4.7,10,1.0
123283,Illamasqua,Test,Lipstick,3.8,10,0.6
123878,Ellis Faas,Lip Cream L101,Lipstick,4.6,10,0.9
124102,MAC,Suntints Spf 20 Lip Balm - Full of Grace,Lip Treatments,3.7,10,0.6
124732,NYX Professional Makeup,Black Label Lipstick - Natural,Lipstick,4.3,10,0.6
126171,Hard Candy,Fortune Gloss in Kismet #147,Lip Gloss,3.8,10,0.5
126189,Sleek,Pout Polish in Electro Peach,Lip Gloss,3.9,10,0.7
126207,MAC,Phiff! Dazzleglass,Lip Gloss,4.1,10,0.9
127994,Revlon,Revlon Super Lustrous in Chocolicious,Lipstick,3.7,10,0.6
128360,Stila,Yumberry Crush,Lips,4.1,10,0.8
128731,Maybelline,Color Sensational in Sandstone Shimmer #205,Lip Gloss,4.5,10,0.9
114228,MAC,Dame Edna - Hot Frost,Lip Gloss,4.5,10,0.8
124368,MAC,Runway Fave,Lip Gloss,4.9,10,1.0
109286,Urban Decay,Buzzkill,Lipstick,4.3,10,0.8
109746,Urban Decay,24/7 Glide-On Lip Pencil in Wicked,Lip Liners,4.8,10,0.9
111675,Lipstick Queen,Saint Rose Sheer Lipstick ,Lipstick,4.5,10,0.8
110853,NYX Professional Makeup,Round lipstick- Rose,Lipstick,3.5,10,0.6
110339,Revlon,Colorstay mineral lipglaze in overtime wine - 555,Lip Gloss,3.7,10,0.7
110274,Bath and Body Works,Liplicious Black Cherry,Lip Gloss,4.7,10,0.8
110200,NYX Professional Makeup,Apricot 19,Lip Gloss,3.9,10,0.4
109966,Clinique,High Impact Lip Colour SPF15 - Rosette #17,Lipstick,3.8,10,0.6
114131,Korres,Light Pink 11,Lip Gloss,4.4,10,0.9
111727,C.O. Bigelow ,Butterscotch Vanilla Sundae Mentha Lip Shine,Lip Gloss,4.9,10,1.0
109558,Urban Decay,Pistol,Lipstick,3.5,10,0.4
109113,Unlisted Brand,Rose & Co. Apothecary. Rose Petal  Salve,Lip Treatments,4.6,10,0.9
108588,Victoria's Secret,PINK tinted lip balm - peace,Lip Treatments,3.3,10,0.5
107453,Estee Lauder,rich red,Lipstick,3.9,10,0.6
107435,Rimmel,Lasting Finish - Metallic Seduction,Lipstick,4.7,10,1.0
107096,Chanel,Aqualumiere gloss Ironic Tonic,Lip Gloss,4.7,10,0.9
111696,Buxom,Lips Full Color - Roxanne,Lip Gloss,4.0,10,0.7
110581,Wet 'n' Wild,Fantasy Makers Black Lipstick (11065),Lipstick,3.3,10,0.5
111888,Lipstick Queen,Natural Sinner,Lipstick,4.8,10,0.8
112723,Bare Escentuals,Lola Buxom,Lip Gloss,5.0,10,1.0
113007,Kat Von D,Lipstick - Rosary,Lipstick,3.8,10,0.7
112849,Victoria's Secret,Heidi Klum Very Sexy Perfect Lipstick - Malibu,Lipstick,4.2,10,0.9
112803,MAC,Crazee,Lipstick,4.4,10,0.9
114008,Lipstick Queen,Saint Rouge,Lipstick,4.7,10,0.9
112250,Chanel,Glossimer - Red Shine,Lip Gloss,3.7,10,0.5
112044,Cover Girl,Wetslicks Amazemint - Sillylily,Lip Gloss,4.2,10,0.9
55117,Bonne Bell,Skittles Lip Balm in Strawberry,Lip Gloss,3.9,9,0.66
56108,LORAC,Holiday Lip Polish set,Lip Gloss,3.4,9,0.55
57917,Victoria's Secret,Strictly Sheer,Lipstick,4.3,9,0.88
53429,Wet 'n' Wild,Mega Colors - Cafe au Lait,Lipstick,4.1,9,0.77
57210,Avon,Naturals lip balm in Peach,Lip Treatments,2.7,9,0.11
57081,Bonne Bell,Lip Lites- Cinnamon Stick,Lip Gloss,4.2,9,0.77
56387,LORAC,Lip Polish in Sizzle,Lip Gloss,4.0,9,0.77
53468,BeneFit Cosmetics,Silk Pencil Lip Liner 'Smolder',Lip Liners,4.8,9,1.0
53889,MAC,Lustre - Quietone (Lustrful Collection),Lipstick,4.8,9,1.0
54995,MAC,Red Haute,Lipstick,4.4,9,0.77
54414,MAC,Mischievous (tempt me collection),Lipstick,4.6,9,0.88
55609,Cat Cosmetics ,Black Cherry refill,Lip Gloss,4.2,9,0.77
56107,Bobbi Brown,Baby Pink lipgloss,Lip Gloss,4.4,9,0.77
55116,Palladio,Herbal Lip Gloss- See Thru,Lip Gloss,3.6,9,0.66
55498,Merle Norman,Luxiva Lip Revive,Lip Treatments,4.3,9,0.88
55788,Smashbox,Enhance,Lip Gloss,4.7,9,1.0
58293,Stila,Pomegranate Lip Glaze,Lip Gloss,4.3,9,0.88
55714,Bare Escentuals,Earth,Lip Liners,4.3,9,0.88
58006,By Terry,MultiCare Lip Gloss,Lip Gloss,4.4,9,0.88
63363,Avon,Glazewear in Peach Fizz,Lipstick,4.3,9,0.77
58306,Bonne Bell,Sugar's Plum (Holiday 2004),Lip Gloss,4.1,9,0.77
58556,Avon,Beyond Color Plumping Lip Color - Uptown Pink,Lipstick,3.4,9,0.55
62765,Bon Bons,Lip Juice in Cherry,Lip Gloss,3.9,9,0.77
62568,Yves Saint Laurent,Rouge Pur Shine 12 Rose Aqua,Lipstick,4.0,9,0.66
62419,Maybelline,Wet shine fusion - honey glazed,Lipstick,3.8,9,0.66
62019,Lancome,sweet balm- lait fraise,Lip Treatments,3.8,9,0.55
61473,L'Oreal,Coloujuice Pop Shake,Lip Gloss,4.6,9,0.88
61405,Bonne Bell,VitaGloss O2 - Sheer Plum,Lip Gloss,3.0,9,0.44
61322,MAC,VINO,Lip Liners,4.4,9,0.88
61092,Lancome,Le Rouge Absolu - Chiffon Blush,Lipstick,4.8,9,0.88
60622,Bobbi Brown,Rose -Spring 2005,Lip Gloss,4.4,9,0.77
60389,MAC,Lipglass in Sunnyboy,Lip Gloss,4.7,9,1.0
59949,Sally Hansen,Beyond Perfect Collagen Lip Lift in Sheer Soothing Spice,Lip Treatments,4.0,9,0.77
59779,Stila,glaze lip liner nude,Lip Liners,3.7,9,0.77
53282,Clinique,Colour Surge - Gilded Pink 306,Lipstick,4.0,9,0.77
59641,Elizabeth Arden,Plump Perfect Lip Treatment SPF 30,Lip Treatments,3.6,9,0.44
59348,MAC,Darjeeling Lipglass,Lip Gloss,3.9,9,0.55
59106,Scott Barnes,Satisfied,Lip Gloss,4.1,9,0.55
58864,Avon,Fruity Lip Juice - Strawberry Delight,Lip Gloss,4.7,9,0.77
53356,Maybelline,Moisture Whip in Peachy Sheen,Lipstick,4.2,9,0.88
50384,Jordana,Easyliner for Lips in Latte,Lip Liners,4.3,9,0.77
53245,Shu Uemura,Sweet Lipgloss Peach,Lip Gloss,4.3,9,0.88
52930,MAC,Pro Longwear Lipcolour - Rose Runner,Lipstick,3.7,9,0.66
42182,Cat Cosmetics ,Buck Naked Retractable Lip Pencil,Lip Liners,4.4,9,0.88
48106,L'Oreal,Glam Shine - Sexy Soleil,Lip Gloss,3.8,9,0.66
48026,My Lip Stuff,Candy Corn Lip Balm,Lips,3.3,9,0.55
46499,Rimmel,Star Dazzlers - Radiant,Lip Gloss,3.2,9,0.55
41190,Bonne Bell,VitaGloss 2  O - Raspberry Grapefruit Souffle,Lip Gloss,3.0,9,0.44
45655,Bonne Bell,Original Fruits Starburst Lipsmacker in Strawberry,Lip Gloss,4.0,9,0.77
46010,Tarte,Tarte 24/7 Sunday Lip sheer,Lipstick,4.3,9,0.88
46450,Prescriptives,Moonbeam Reflective Gloss - Eclipse 07,Lip Gloss,4.9,9,1.0
46440,Shiseido ,P9 Geranium Pink,Lipstick,4.6,9,0.66
43098,Shiseido ,The Makeup Lipstick in #4 Natural Beige,Lipstick,4.7,9,1.0
46415,Clinique,Colour Surge Bare Brilliance Lipstick ,Lipstick,4.6,9,0.77
46335,mark,Gloss-tastic See-Thru Lipshine Hook up Stack,Lip Gloss,3.9,9,0.55
46245,Dior,Addict - 579 Rose Vision,Lipstick,4.3,9,0.66
46197,Fresh,Lip Shine - Belle,Lip Gloss,3.8,9,0.66
43648,Dior,Addict Lipgloss- A Dash of Cinnamon-531,Lip Gloss,3.7,9,0.66
43432,Bonne Bell,Smackers Starburst Juicy Liquid Lip Gloss in Mango Melon,Lip Gloss,4.4,9,0.88
43560,Elizabeth Grant,At Last Lipstain ,Lipstick,2.6,9,0.44
45508,Origins,Liquid Lip Color-Juicy Details,Lip Gloss,4.0,9,0.55
42178,MAC,Jah Moka (Tasti),Lip Gloss,3.8,9,0.88
44489,New York Color,Liquid Lip Shine in Black Cherry Frost (557A),Lip Gloss,3.9,9,0.66
50716,Giorgio Armani,Lipstick Mania #13,Lipstick,4.8,9,0.88
52490,Avon,Sheer Nourishment shimmering lipgloss sheer honey,Lip Gloss,4.6,9,1.0
52329,Estee Lauder,Pure Pops Brush-on Color 'Peppermint',Lip Gloss,3.1,9,0.44
52208,L'Oreal,Glass Shine - Dazzling Rose,Lip Gloss,4.2,9,0.88
51156,DuWop,Venom Gloss in Hyacinth,Lip Gloss,4.0,9,0.66
51011,Mary Kay,strike-a-pose-rose,Lipstick,3.8,9,0.55
50892,Giorgio Armani,shine lip gloss #6,Lip Gloss,3.9,9,0.77
50741,Dior,Addict Ultra Gloss in A Craving For Sweets 573,Lip Gloss,4.4,9,0.88
50590,Wet 'n' Wild,Wild Shine l/s #326 - Luscious Shine,Lipstick,4.0,9,0.66
48419,Maybelline,moisture whip lipliner in mauve,Lip Liners,4.9,9,1.0
50577,Chanel,Aqualumiere - Tahiti,Lipstick,4.2,9,1.0
50389,MAC,Lipglass Tasti in Tangerina,Lip Gloss,4.3,9,0.88
44524,Shiseido ,Perfecting Lipstick - P1 Acorn (Bois de Cedre),Lipstick,4.0,9,0.55
49433,Jane,Lipkick- Toasted Rose,Lipstick,3.8,9,0.55
49283,Avon,Naturals Vanilla Lip Balm,Lip Treatments,2.8,9,0.33
49159,Dior,Addict Lip Gloss - A Slice of Tart  #153,Lip Gloss,4.6,9,0.88
48940,Jordana,easyLiner for lips in Marmalade,Lip Liners,4.4,9,1.0
63152,MAC,Cha-Ching,Lipstick,3.6,9,0.66
79088,MAC,Tinted Lip Conditioner-Pink Resort,Lip Treatments,3.8,9,0.66
63468,New York Color,Kiss Gloss in Beach Glow,Lip Gloss,4.1,9,0.88
79516,Chanel,Rouge Allure - Temptation,Lipstick,4.6,9,0.77
78988,Kanebo,Lavshuca lipstick,Lipstick,3.9,9,0.66
78923,Sisley,phyto lip eclat,Lip Gloss,4.1,9,0.55
78441,New York Color,Kiss Gloss - Coral Reef,Lip Gloss,4.7,9,0.88
78285,Jordana,LipShine Shimmer Glaze Brush On Gloss - Banana Cream,Lip Gloss,4.0,9,0.77
78046,Victoria's Secret,Beauty Rush Lip Gloss - Plumstruck,Lip Gloss,3.8,9,0.55
77876,Guerlain,KissKiss Maxi Shine - 662 Peach Shine,Lipstick,4.4,9,0.66
77787,Cover Girl,Incredifull in Peachful,Lipstick,3.9,9,0.55
77770,MAC,Languish lipglass,Lip Gloss,4.2,9,0.77
76747,Guerlain,Terracotta Gloss and Shine 70 Amber Sun,Lip Gloss,4.0,9,0.66
76712,Hard Candy,Kiss and Tell,Lip Gloss,3.0,9,0.33
76505,Milani,Glitzy Glamour Gloss in First Class,Lip Gloss,4.4,9,0.77
76193,Victoria's Secret,Beauty Rush Lipgloss- latte love,Lip Gloss,4.7,9,1.0
76025,Stila,High shine lip color in Diane,Lipstick,4.4,9,0.66
75861,Neutrogena,Moisture Shine Gloss in Spritz,Lip Gloss,4.6,9,1.0
75701,Bonne Bell,M and M Lip Smackers,Lip Gloss,2.7,9,0.33
74653,Bourjois,Effet 3D - 4 Rose Emblematic,Lip Gloss,3.9,9,0.55
74628,L'Oreal,ColourJuice Stick in Berry Spritzer,Lipstick,4.7,9,1.0
83012,Revlon,Colorstay Soft and Smooth Lipcolor in Heavenly Mauve,Lipstick,3.9,9,0.66
79827,Savannah Bee Company,Beeswax Lip Balm - Pecan,Lip Treatments,2.6,9,0.33
63584,MAC,Twirltone Lipglass Stain,Lip Gloss,4.7,9,0.88
80567,Bath and Body Works,Goldie Lipgloss in Velveteen,Lip Gloss,4.0,9,0.77
83153,Jane,Liquid Lip Color -- 06 Tangerine,Lip Gloss,4.2,9,0.77
82839,Prescriptives,Rain Gloss -- Gushing Guava,Lip Gloss,4.6,9,0.88
83237,Rimmel,Volume Boost - Screamer,Lipstick,3.9,9,0.66
82719,Guerlain,KissKiss Laque - Baby Beige,Lip Gloss,4.7,9,0.88
83457,Victoria's Secret,Very Sexy perfect lipstick- VIP,Lipstick,3.7,9,0.66
81918,La Prairie,Cellular Lip Line Plumper ,Lip Treatments,4.7,9,0.88
81872,mark,Gleamstick in Au Natural,Lipstick,4.4,9,1.0
83515,MAC,Lip Varnish,Lip Gloss,3.2,9,0.55
83940,Max Factor,MaxWear Gloss,Lip Gloss,4.3,9,0.88
81765,Stila,Spiced Ginger,Lip Gloss,4.7,9,1.0
38482,mark,De-Luscious Lip Pots - Succulent,Lip Gloss,3.9,9,0.88
84735,Bath and Body Works,Mentha Lip Balm Stick,Lip Treatments,4.9,9,1.0
81536,Neutrogena,MoistureShine Lip Soother in Shimmer,Lip Gloss,3.7,9,0.55
84937,Sephora ,Ultra-Shine Lip Gloss 15,Lip Gloss,4.4,9,0.88
85074,Guerlain,Kiss Kiss - 510 Magie de Grenat,Lipstick,4.7,9,0.88
81028,MAC,Factory Made,Lip Gloss,3.9,9,0.55
80841,Rimmel,Rich Moisture - Honey Honey,Lipstick,4.4,9,0.66
74200,Cover Girl,Wetslicks in Mauvelicious,Lip Gloss,4.2,9,0.88
74138,Lancome,Color Design in Fashion Icon,Lipstick,3.7,9,0.44
73831,Cover Girl,Incredifull - Pink Jolie,Lipstick,3.2,9,0.77
73425,MAC,Sunmetal Chromeglass,Lip Gloss,4.4,9,0.88
67598,Palladio,Herbal Lip Gloss in Dreamy,Lip Gloss,4.8,9,1.0
67442,Tarte,Luke and Laura Double Ended Lipgloss Duo,Lip Gloss,4.8,9,0.88
66796,BeneFit Cosmetics,The Gloss - Chaperone,Lip Gloss,3.7,9,0.55
66743,Cover Girl,Wetslicks in Clear Radiance,Lip Gloss,3.8,9,0.66
66567,Jane Iredale,Pur Gloss- Apricot Fizz,Lip Gloss,4.2,9,0.55
66489,Dior,Diorkiss Orange Nectar 248,Lip Gloss,3.0,9,0.33
66222,Mary Kay,Cranberry,Lip Gloss,4.3,9,0.88
66086,L'Oreal,Colour-Riche Lipstick - Earth Rose,Lipstick,4.9,9,0.88
66061,Lancome,Star Bronzer Glossy Lip Nectar in Or rose,Lip Treatments,4.7,9,0.77
65966,Revlon,Color Stay Overtime Lipcolor Stay Currant,Lipstick,3.0,9,0.44
65505,Avon,Bronzy Lip Balm SPF 15,Lip Treatments,3.7,9,0.77
65090,Flirt,zippy ginger,Lip Gloss,4.4,9,0.77
65003,Estee Lauder,Pure Color Gloss in Quartz,Lip Gloss,2.8,9,0.22
64825,LORAC,Gloss Stick in Sheer Peach,Lip Gloss,3.0,9,0.44
64414,Cover Girl,Wet Slicks Opal Essence,Lip Gloss,4.3,9,0.88
64173,Revlon,Colorstay Overtime Sheer - Sheer Blossom,Lipstick,4.3,9,0.66
63873,Dior,Dior Addict Ultra-Shine Sheer Lipcolor in 142- Shiniest Meringue,Lipstick,4.6,9,0.88
67654,e.l.f.,Soothing Lip Gloss in Pink Lemonade,Lip Gloss,2.7,9,0.33
67659,Guerlain,KissKiss - 570 Rose Impudique,Lipstick,4.4,9,0.77
68016,Bath and Body Works,American Girl Conditioning Lip Shine - Orange Cream,Lip Gloss,4.8,9,1.0
68368,Aveda,Lip Shine - Honeysuckle,Lip Gloss,4.3,9,0.66
73387,Cover Girl,Incredifull Lipcolor in 980 Chai Grande,Lipstick,4.8,9,1.0
69461,Chanel,Glossimer - Pink Ribbons,Lip Gloss,4.6,9,0.88
69402,MAC,Powerhouse Amplified,Lipstick,4.4,9,0.88
69352,Aesop,Tuberose Lip Heal,Lip Treatments,3.0,9,0.33
69350,Quo,Cosmopolitan,Lipstick,4.4,9,0.88
69285,Guerlain,Kiss Kiss - Reve D'Ore,Lipstick,4.4,9,0.66
69138,Lancome,Le Rouge Absolu - Merlot,Lipstick,4.4,9,1.0
73006,Palladio,Herbal Lip Gloss - Pink Souffle,Lip Gloss,4.4,9,0.88
68275,Guerlain,Kiss Kiss - 568 Rose Malicieux,Lipstick,4.8,9,1.0
72873,Chanel,Cristalle Gloss-Cappuccino ,Lip Gloss,4.6,9,0.88
72634,Bare Escentuals,Rose Radiance,Lip Gloss,4.2,9,0.77
71498,Bath and Body Works,American Girl Conditioning Lip Shine in Sheer Creamy Mint,Lip Gloss,4.8,9,1.0
71318,Revlon,Colorstay Lipliner in Red 675,Lip Liners,4.6,9,0.88
71226,Clinique,Colour Surge Butter Shine Lipstick in Rosalita,Lipstick,4.3,9,0.88
70836,Revlon,Super Lustrous - Amethyst Dazzle,Lip Gloss,4.3,9,0.77
68357,LORAC,Lip Polish in Da Bomb,Lip Gloss,4.2,9,0.88
45434,Yves Saint Laurent,Lisse Gloss #11 Nirvana Pink,Lip Gloss,4.9,9,0.88
13284,MAC,Lipstick in Peacenik,Lipstick,4.3,9,0.88
38339,Revlon,ColorStay Overtime Lipcolor - Always Sienna,Lipstick,4.1,9,0.88
19477,Bonne Bell,Sweet 'N Sour Smackers,Lip Gloss,3.4,9,0.66
18851,Stila,Brooke,Lipstick,4.6,9,1.0
18517,Jane,Fabulizer in Smooch,Lip Gloss,3.7,9,0.77
18436,Bath and Body Works,mixed berry lip balm,Lip Treatments,2.8,9,0.44
18380,Too Faced,Calling Card in Naturally Sexy,Lip Gloss,3.3,9,0.44
17736,Bloom,Lipstick in Cutie Pie,Lipstick,3.9,9,0.66
17717,Bobbi Brown,Lip Tint in Maple,Lips,4.9,9,1.0
17683,Labello,Gold & Shine,Lips,2.7,9,0.22
17540,Sue Devitt,"Mini Stars Lip Gloss Palette -""Talitha""",Lip Gloss,3.7,9,0.55
17289,Bare Escentuals,Lip Liner- Shell,Lip Liners,3.6,9,0.66
17029,Bobbi Brown,Golden Brown Lipstick,Lipstick,5.0,9,0.88
16884,Clinique,Liquid Lipstick SPF 15 in Plushy,Lip Gloss,3.4,9,0.33
16671,Too Faced,Sexy Calling Card,Lip Gloss,3.0,9,0.33
16104,Quo,Lip gloss,Lips,3.3,9,0.44
15694,Mary Kate and Ashley ,Light And Glossy Lip Color,Lips,2.4,9,0.44
15299,Lancome,Le Lipstique Lippencil- Mars,Lip Liners,4.4,9,0.88
15147,Mary Kate and Ashley ,Wet look lip gloss,Lip Gloss,3.6,9,0.66
15124,Face Stockholm,lipstick,Lips,4.1,9,0.88
