category,num_of_reviews,product_id
바디로션,,87337
비비크림,,28795
선블록,,28798
에센스,,28790
미스트,,28796
클렌징폼,,28801
크림,,28791
마스크시트,,28792
스킨,,60542
에센스,,60543
아이소품,,105123
"헤어스타일링,헤어스타일링",,1393
헤어스타일링,,17698
헤어스타일링,,17696
헤어스타일링,,17706
헤어스타일링,,17708
헤어스타일링,,94424
헤어스타일링,,17710
데오도란트,,17715
헤어스타일링,,17694
헤어스타일링,,17697
헤어스타일링,,17701
로션,,1336
"헤어스타일링,헤어스타일링",,1427
스킨,,1357
쉐이빙,,975
헤어스타일링,,17707
헤어스타일링,,17714
헤어스타일링,,17712
헤어스타일링,,17699
헤어스타일링,,17702
헤어스타일링,,17705
헤어스타일링,,17703
헤어스타일링,,17695
클렌징,,17720
클렌징,,17718
페이스소품,,17722
제모제/용품,,93303
헤어스타일링,,17704
헤어스타일링,,17711
헤어스타일링,,17709
클렌징,,17719
헤어스타일링,,20838
헤어에센스,,20831
헤어에센스,,102757
"헤어에센스,헤어스타일링",,20837
"헤어에센스,헤어스타일링",,20833
헤어스타일링,,20843
"헤어에센스,헤어스타일링",,20835
"헤어에센스,헤어스타일링",,20836
헤어에센스,,20830
"헤어에센스,헤어스타일링",,20834
헤어에센스,,20832
헤어스타일링,,20839
헤어스타일링,,20844
헤어에센스,,20829
헤어스타일링,,20841
헤어스타일링,,20842
스킨,,17716
크림,,17717
헤어스타일링,,17700
클렌징,,1185
페이스소품,,17721
헤어스타일링,,17713
클렌징오일,,42036
"헤어스타일링,헤어스타일링",,1392
페이스소품,,1635
페이스소품,,1650
헤어스타일링,,20840
쉐이빙,,17723
바디크림,,28803
파우더,,77977
아이소품,,77974
"립밤,립스틱",,77976
아이소품,,77972
아이소품,,77971
아이소품,,77970
컨실러,,77973
아이소품,,77975
아이케어,,77571
에센스,,76175
스킨,,76173
마스크시트,,92876
마스크시트,,92877
픽서/영양제,,67625
선블록,,74289
클렌징폼,,28809
크림,,28807
수면팩,,79875
클렌징워터,,90801
스킨,,90800
여성향수,,83518
여성향수,,83525
여성향수,,83523
여성향수,,83517
여성향수,,83520
여성향수,,83522
여성향수,,83519
쿠션타입,,94435
핸드케어,,104204
핸드케어,,104205
선블록,,72925
핸드케어,,104203
여성향수,,75548
여성향수,,75544
여성향수,,75545
여성향수,,75550
여성향수,,75555
여성향수,,75551
여성향수,,75554
여성향수,,75557
마스크시트,,96265
"에센스,아이케어",,98538
선블록,,77741
아이섀도우,,89551
아이섀도우,,89549
립스틱,,89548
블러셔,,96202
파우더,,97088
아이섀도우,,89550
에센스,,102548
아이케어,,102549
로션,,102547
클렌징폼,,102550
스킨,,102546
여성향수,,79787
남성향수,,49393
크림,,33645
마스크시트,,77453
마스크시트,,77450
마스크시트,,77449
마스크시트,,77452
마스크시트,,77451
바디크림,,28816
에센스,,101780
스킨,,101783
크림,,101777
미스트,,28817
스킨,,28812
크림,,28815
스크럽/필링,,101771
마스크시트,,105531
아이케어,,28820
핸드케어,,102068
클렌징폼,,101774
크림,,28819
로션,,28813
핸드케어,,102064
에센스,,28818
선블록,,104591
클렌징워터,,28821
핸드케어,,102067
에센스,,28814
향초,,101519
향초,,101699
선스틱,,97467
선블록,,97469
컨실러,,100843
선블록,,97468
아이브로우-펜슬,,97464
디퓨저,,57129
클렌징폼,,50889
샴푸,,56997
에센스,,78431
워시오프,,72455
로션,,46637
팩트,,99379
아이브로우-마스카라&리퀴드,,91202
마스크시트,,94814
선블록,,99382
마스크시트,,94815
마스크시트,,94816
"클렌징폼,바디워시,베이비클렌저/샴푸",,78872
"클렌징비누,목욕비누",,78881
"클렌징폼,바디워시,베이비클렌저/샴푸",,78867
바디워시,,78885
바디워시,,100209
"클렌징폼,바디워시,베이비클렌저/샴푸",,78868
클렌징비누,,44681
"클렌징비누,목욕비누",,78864
"클렌징폼,바디워시,베이비클렌저/샴푸",,78876
바디워시,,78884
"클렌징폼,바디워시,베이비클렌저/샴푸",,78866
"클렌징비누,목욕비누",,78880
"클렌징비누,목욕비누",,78879
"클렌징폼,바디워시,베이비클렌저/샴푸",,78869
"클렌징폼,바디워시,베이비클렌저/샴푸",,78865
바디워시,,103336
"클렌징비누,목욕비누",,78877
"미스트,바디미스트",,89240
"클렌징폼,바디워시,베이비클렌저/샴푸",,76466
"클렌징폼,바디워시,베이비클렌저/샴푸",,78874
"클렌징폼,바디워시,베이비클렌저/샴푸",,78871
"클렌징폼,바디워시,베이비클렌저/샴푸",,78875
바디워시,,78883
"클렌징폼,바디워시,베이비클렌저/샴푸",,78870
바디워시,,78882
여성향수,,26581
"에센스,링클케어,화이트닝케어,마스크시트",,23699
선스프레이,,23697
비비크림,,23696
선블록,,23695
바디슬리밍,,23701
청결제,,23702
"에센스,링클케어,화이트닝케어",,23700
"링클케어,화이트닝케어,워시오프",,23698
선블록,,103345
선블록,,23694
"링클케어,화이트닝케어,씨씨크림",,23693
클렌징비누,,23703
샴푸,,23704
워시오프,,34267
에센스,,23689
크림,,23691
스크럽/필링,,23686
스킨,,23687
에센스,,23688
에센스,,23690
크림,,23692
스킨,,79882
로션,,79884
"헤어에센스,바디오일",,59890
트리트먼트/팩,,43038
헤어에센스,,27315
샴푸,,27316
헤어에센스,,1366
헤어에센스,,2401
헤어에센스,,14565
헤어에센스,,14559
린스/컨디셔너,,1435
헤어에센스,,103115
헤어에센스,,19245
헤어에센스,,1370
샴푸,,97970
헤어에센스,,97973
샴푸,,19235
헤어스타일링,,1400
샴푸,,84725
린스/컨디셔너,,84727
"헤어스타일링,헤어스타일링",,998
샴푸,,97400
"샴푸,바디워시",,91857
"샴푸,바디워시",,72240
트리트먼트/팩,,1423
헤어에센스,,1424
샴푸,,19231
헤어에센스,,19238
헤어에센스,,105549
샴푸,,105548
샴푸,,1431
헤어스타일링,,19241
트리트먼트/팩,,19237
샴푸,,97967
트리트먼트/팩,,97972
헤어에센스,,19229
헤어에센스,,106043
샴푸,,97971
샴푸,,42960
트리트먼트/팩,,19234
헤어에센스,,19236
헤어스타일링,,19242
샴푸,,84721
헤어에센스,,19239
헤어에센스,,104155
헤어에센스,,2802
트리트먼트/팩,,19244
"헤어스타일링,헤어스타일링",,1396
헤어에센스,,19232
샴푸,,19243
샴푸,,2795
헤어에센스,,19233
린스/컨디셔너,,19240
샴푸,,1367
헤어에센스,,19246
샴푸,,19230
샴푸,,104153
트리트먼트/팩,,104154
트리트먼트/팩,,88404
샴푸,,97968
아이케어,,105419
바디로션,,17360
바디워시,,17332
바디오일,,17352
여성향수,,17317
바디워시,,17342
바디로션,,17338
바디오일,,17329
방향제,,17370
바디로션,,17339
여성향수,,17325
바디워시,,17336
방향제,,17367
향초,,17372
여성향수,,17324
여성향수,,17321
여성향수,,17310
바디오일,,17351
바디로션,,17337
여성향수,,17318
바디워시,,17344
향초,,17375
방향제,,17363
향초,,17374
여성향수,,17316
바디워시,,17341
바디오일,,17328
바디워시,,17335
여성향수,,17312
바디워시,,17347
바디로션,,17355
바디오일,,17349
여성향수,,17311
방향제,,17365
향초,,17377
방향제,,17368
여성향수,,17322
바디오일,,17348
여성향수,,17305
향초,,17376
여성향수,,17320
바디워시,,17333
바디로션,,17359
바디오일,,17354
바디로션,,17358
여성향수,,17300
여성향수,,17304
여성향수,,103948
바디로션,,17356
여성향수,,17309
여성향수,,17314
바디워시,,17331
여성향수,,17303
"여성향수,남성향수",,2627
방향제,,17366
여성향수,,17308
여성향수,,17302
바디오일,,17350
여성향수,,17313
여성향수,,17323
향초,,17371
방향제,,17364
남성향수,,17307
남성향수,,17315
바디로션,,17357
바디오일,,17327
여성향수,,17326
바디로션,,17361
바디워시,,17330
여성향수,,17319
향초,,17373
바디오일,,17353
방향제,,17369
남성향수,,17306
바디워시,,17334
바디로션,,17362
바디워시,,17343
바디오일,,17340
미스트,,26439
"에센스,링클케어",,94673
에센스,,45389
트리트먼트/팩,,55445
트리트먼트/팩,,72831
"샴푸,베이비클렌저/샴푸",,80520
샴푸,,102333
아이라이너-리퀴드,,98995
립스틱,,98993
립스틱,,98996
트윈케익,,98992
립글로스/락커,,98994
아이케어,,65569
에센스,,49297
브러쉬,,100517
브러쉬,,100514
브러쉬,,100513
브러쉬,,100518
브러쉬,,100519
브러쉬,,100520
브러쉬,,100515
아이섀도우,,80997
클렌징비누,,103417
클렌징비누,,103422
클렌징비누,,103423
클렌징비누,,103414
클렌징비누,,103411
핸드케어,,99769
클렌징비누,,103424
클렌징비누,,103420
핸드케어,,99770
핸드케어,,99772
핸드케어,,99773
클렌징비누,,103415
클렌징비누,,103413
클렌징비누,,103421
클렌징비누,,103416
클렌징비누,,103418
크림,,28823
선블록,,72693
핸드케어,,99771
클렌징비누,,103408
에센스,,96733
스킨,,99775
쿠션타입,,72642
미스트,,72694
크림,,72695
클렌징비누,,103410
클렌징비누,,103419
클렌징비누,,103409
클렌징비누,,103412
클렌징폼,,27148
클렌징폼,,27145
클렌징폼,,27147
클렌징폼,,27146
맘케어,,66781
맘케어,,66773
크림,,71852
크림,,71851
클렌징워터,,98092
바디오일,,98094
로션,,98098
스킨,,98097
에센스,,98095
클렌징워터,,98100
스킨,,98102
클렌징워터,,98099
스킨,,98101
바디오일,,98090
페이스오일,,98091
방향제,,99216
샴푸,,59468
클렌징폼,,80661
선블록,,100812
크림,,105528
스킨,,102331
선스프레이,,76988
선스프레이,,76986
선블록,,76987
"에센스,링클케어",,1248
아이케어,,1249
"크림,링클케어",,1250
"크림,화이트닝케어",,1251
"베이비스킨케어,베이비바디",,62821
베이비클렌저/샴푸,,62829
베이비바디,,62817
"베이비스킨케어,베이비바디",,62809
크림,,28824
선블록,,59026
비비크림,,59029
방향제,,97828
방향제,,97829
방향제,,97832
방향제,,97836
방향제,,97826
방향제,,97834
방향제,,97831
방향제,,97833
컨실러,,83737
에센스,,28828
비비크림,,28826
스킨,,28827
크림,,28829
클렌징비누,,28825
클렌징비누,,80544
마스크시트,,100451
베이비스킨케어,,93344
베이비바디,,93342
"베이비클렌저/샴푸,베이비바디",,93343
크림,,2920
크림,,2727
크림,,2919
샴푸,,2234
선블록,,90074
베이비바디,,90073
마스크시트,,105928
아이케어,,24568
클렌징젤,,24569
마스크시트,,102493
마스크시트,,86643
필오프,,86750
스크럽/필링,,82622
쿠션타입,,63973
링클케어,,28834
쿠션타입,,76899
에센스,,34139
마스크시트,,90030
팩트,,75360
선스틱,,76715
마스크시트,,75955
화이트닝케어,,50209
핸드케어,,85372
립스틱,,103607
마스크시트,,92257
에센스,,28835
마스크시트,,73227
마스크시트,,28841
마스크시트,,96667
마스크시트,,100362
핸드케어,,85375
핸드케어,,85376
마스크시트,,85974
마스크시트,,99124
마스크시트,,99122
마스크시트,,96666
마스크시트,,96665
마스크시트,,96664
마스크시트,,92258
마스크시트,,91314
마스크시트,,91313
핸드케어,,85374
에센스,,55149
마스크시트,,105797
마스크시트,,83575
마스크시트,,100360
마스크시트,,100359
마스크시트,,100361
마스크시트,,91312
마스크시트,,83574
크림,,75780
에센스,,67085
마스크시트,,75758
마스크시트,,91070
마스크시트,,28857
코팩,,78940
마스크시트,,28844
워시오프,,42345
마스크시트,,90477
마스크시트,,43059
"크림,화이트닝케어",,59688
마스크시트,,85971
에센스,,49149
마스크시트,,91073
워시오프,,50461
마스크시트,,78646
마스크시트,,87780
마스크시트,,28845
마스크시트,,28840
마스크시트,,28839
워시오프,,60636
에센스,,53357
워시오프,,50465
마스크시트,,104597
마스크시트,,95399
에센스,,59692
마스크시트,,86642
마스크시트,,85972
크림,,59699
마스크시트,,81846
마스크시트,,87910
마스크시트,,73205
클렌징폼,,28847
마스크시트,,89483
에센스,,53065
헤어에센스,,61561
마스크시트,,91311
크림,,87443
마스크시트,,77218
크림,,99628
마스크시트,,106079
마스크시트,,102299
에센스,,87005
클렌징워터,,103127
스킨,,98848
에센스,,98849
크림,,98847
스킨,,98846
크림,,98850
에센스,,55081
마스크시트,,81456
마스크시트,,77812
마스크시트,,77814
마스크시트,,77816
마스크시트,,48737
"에센스,트러블케어",,18298
"스킨,로션",,18296
"화이트닝케어,수면팩",,8997
파운데이션,,38010
클렌징티슈,,8969
립틴트,,53317
립밤,,20237
"링클케어,로션",,14697
크림,,8993
에센스,,18297
"링클케어,에센스",,14699
에센스,,37998
아이라이너-리퀴드,,9009
크림,,104151
스킨,,8976
쿠션타입,,74928
마스카라,,9007
"스킨,애프터쉐이브",,8975
수면팩,,8999
마스크시트,,37935
클렌징밀크,,8964
바디스크럽,,9003
"로션,화이트닝케어",,8988
마스크시트,,95930
립틴트,,9014
"파운데이션,쿠션타입",,80730
링클케어,,8982
링클케어,,8981
아이케어,,65745
아이섀도우,,20239
로션,,8987
에센스,,73258
포인트리무버,,8966
"하이라이터,블러셔,쉐딩",,9010
마스카라,,9006
아이케어,,8979
선블록,,37929
에센스,,8985
"클렌징,쉐이빙",,8971
에센스,,8984
링클케어,,83922
아이라이너-펜슬&젤,,20238
모공케어,,8983
클렌징폼,,37920
로션,,37941
블러셔,,65837
스킨,,37926
아이케어,,90165
립글로스/락커,,9013
컨실러,,92120
워시오프,,8967
립스틱,,9011
립스틱,,89043
립스틱,,80729
파우더,,21378
클렌징밀크,,65817
선스틱,,103471
링클케어,,91542
"파운데이션,쿠션타입",,106437
크림,,92218
에센스,,37944
쿠션타입,,96695
비비크림,,11586
로션,,83920
"크림,화이트닝케어",,37992
