,category,num_of_reviews,product_id
12619,바디로션,,26221
12620,"바디크림,핸드케어",,26166
12621,핸드케어,,46493
12622,바디워시,,26182
12623,바디로션,,26223
12624,바디미스트,,46285
12625,방향제,,103347
12626,핸드케어,,92672
12627,스킨,,26763
12628,마스크시트,,26792
12629,수면팩,,91881
12630,마스크시트,,91890
12631,클렌징비누,,26824
12632,에센스,,26780
12633,클렌징비누,,26821
12634,클렌징비누,,26820
12635,에센스,,91892
12636,에센스,,26772
12637,에센스,,91893
12638,비비크림,,26787
12639,선블록,,26788
12640,크림,,26777
12641,워시오프,,91887
12642,에센스,,91889
12643,스킨,,91885
12644,로션,,26769
12645,로션,,91883
12646,"미스트,스킨",,26759
12647,크림,,26771
12648,스크럽/필링,,26756
12649,선블록,,26785
12650,워시오프,,91877
12651,로션,,26761
12652,스킨,,26760
12653,클렌징폼,,26754
12654,크림,,91879
12655,트러블케어,,73175
12656,에센스,,26775
12657,크림,,72979
12658,에센스,,26781
12659,트러블케어,,73174
12660,로션,,26766
12661,크림,,91880
12662,로션,,91886
12663,클렌징폼,,26757
12664,크림,,26776
12665,클렌징폼,,26755
12666,씨씨크림,,26789
12667,에센스,,26768
12668,클렌징폼,,105484
12669,에센스,,103753
12670,크림,,103752
12671,클렌징폼,,103758
12672,에센스,,103755
12673,씨씨크림,,104032
12674,에센스,,103754
12675,스크럽/필링,,103759
12676,선블록,,103757
12677,에센스,,103756
12678,크림,,103751
12679,여성향수,,80527
12680,여성향수,,86763
12681,수딩젤/팩,,71481
12682,스킨,,71401
12683,로션,,71405
12684,크림,,71417
12685,에센스,,71409
12686,바디오일,,65173
12687,바디워시,,65181
12688,에센스,,71397
12689,스킨,,71377
12690,로션,,71393
12691,수딩젤/팩,,71453
12692,클렌징폼,,71429
12693,바디워시,,71101
12694,수딩젤/팩,,71477
12695,수딩젤/팩,,71473
12696,바디워시,,71085
12697,바디워시,,71109
12698,바디워시,,71097
12699,바디워시,,71117
12700,여성향수,,86766
12701,입욕제,,65029
12702,수딩젤/팩,,71445
12703,수딩젤/팩,,71497
12704,수딩젤/팩,,71449
12705,바디워시,,71129
12706,입욕제,,65185
12707,바디로션,,65165
12708,수딩젤/팩,,71461
12709,입욕제,,65205
12710,여성향수,,86769
12711,수딩젤/팩,,71489
12712,바디미스트,,65153
12713,여성향수,,86765
12714,클렌징폼,,71421
12715,여성향수,,80525
12716,여성향수,,86768
12717,입욕제,,65201
12718,입욕제,,65213
12719,입욕제,,65189
12720,입욕제,,65193
12721,바디워시,,71125
12722,바디미스트,,65161
12723,바디워시,,65169
12724,바디로션,,65149
12725,여성향수,,86764
12726,헤어에센스,,97989
12727,헤어/바디,,97992
12728,헤어/바디,,97990
12729,트리트먼트/팩,,34104
12730,헤어에센스,,81773
12731,샴푸,,34105
12732,트리트먼트/팩,,97988
12733,헤어에센스,,97991
12734,트리트먼트/팩,,79702
12735,로션,,103902
12736,핸드케어,,41913
12737,남성향수,,74352
12738,남성향수,,83962
12739,남성향수,,74354
12740,바디스크럽,,2244
12741,클렌징폼,,2198
12742,바디로션,,2239
12743,워시오프,,2200
12744,바디워시,,2242
12745,워시오프,,2201
12746,워시오프,,2199
12747,핸드케어,,78148
12748,헤어에센스,,76947
12749,바디크림,,21698
12750,여성향수,,1654
12751,바디워시,,21697
12752,헤어에센스,,76948
12753,여성향수,,76343
12754,여성향수,,86521
12755,네일컬러,,18334
12756,향초,,25280
12757,바디로션,,94082
12758,핸드케어,,94279
12759,여성향수,,91099
12760,여성향수,,86048
12761,바디워시,,94265
12762,여성향수,,86530
12763,여성향수,,72714
12764,핸드케어,,94277
12765,트리트먼트/팩,,21702
12766,핸드케어,,78153
12767,샴푸,,48401
12768,여성향수,,86323
12769,바디워시,,94274
12770,샴푸,,21701
12771,여성향수,,91100
12772,여성향수,,86033
12773,바디로션,,94252
12774,여성향수,,85996
12775,바디로션,,21696
12776,여성향수,,86305
12777,여성향수,,96625
12778,여성향수,,86543
12779,여성향수,,86029
12780,여성향수,,86310
12781,방향제,,78603
12782,핸드케어,,78208
12783,바디워시,,94263
12784,핸드케어,,94280
12785,여성향수,,86023
12786,핸드케어,,78207
12787,핸드케어,,83190
12788,여성향수,,72483
12789,"헤어에센스,바디오일",,21738
12790,여성향수,,86361
12791,"미스트,헤어에센스,바디미스트",,21737
12792,바디미스트,,76938
12793,여성향수,,88277
12794,여성향수,,85998
12795,여성향수,,25659
12796,여성향수,,88273
12797,여성향수,,86539
12798,남성향수,,86357
12799,핸드케어,,83193
12800,여성향수,,86552
12801,남성향수,,86326
12802,여성향수,,86365
12803,남성향수,,86366
12804,여성향수,,86537
12805,여성향수,,86004
12806,여성향수,,86316
12807,여성향수,,86520
12808,여성향수,,86018
12809,여성향수,,86052
12810,여성향수,,86044
12811,여성향수,,86315
12812,여성향수,,86015
12813,디퓨저,,101540
12814,디퓨저,,101542
12815,디퓨저,,101541
12816,여성향수,,86050
12817,여성향수,,86362
12818,여성향수,,86331
12819,"클렌징크림,스크럽/필링",,44685
12820,여성향수,,86527
12821,여성향수,,86534
12822,샴푸,,24817
12823,바디미스트,,77994
12824,"여성향수,남성향수",,3302
12825,여성향수,,44425
12826,여성향수,,86032
12827,여성향수,,25663
12828,트리트먼트/팩,,24818
12829,여성향수,,24218
12830,바디워시,,24820
12831,여성향수,,72482
12832,여성향수,,76348
12833,립밤,,33850
12834,"여성향수,남성향수",,3278
12835,"크림,바디크림",,102868
12836,여성향수,,94297
12837,여성향수,,94296
12838,여성향수,,94295
12839,여성향수,,94299
12840,여성향수,,94292
12841,여성향수,,94289
12842,여성향수,,94294
12843,여성향수,,86333
12844,여성향수,,86321
12845,핸드케어,,94284
12846,바디워시,,94267
12847,남성향수,,88076
12848,여성향수,,88272
12849,여성향수,,76401
12850,핸드케어,,78189
12851,핸드케어,,21700
12852,"여성향수,남성향수",,24815
12853,여성향수,,57589
12854,립밤,,72985
12855,바디로션,,94255
12856,선스프레이,,77044
12857,핸드케어,,78151
12858,크림,,59068
12859,여성향수,,86019
12860,방향제,,78604
12861,여성향수,,102779
12862,핸드케어,,102778
12863,방향제,,73788
12864,여성향수,,100082
12865,립밤,,25067
12866,여성향수,,88274
12867,바디미스트,,69753
12868,여성향수,,86045
12869,핸드케어,,81382
12870,핸드케어,,78195
12871,여성향수,,72906
12872,여성향수,,18318
12873,핸드케어,,78149
12874,여성향수,,57581
12875,여성향수,,26028
12876,"여성향수,남성향수",,24816
12877,선블록,,11603
12878,여성향수,,68305
12879,핸드케어,,78185
12880,선블록,,41487
12881,"립틴트,여성향수",,47177
12882,여성향수,,72780
12883,여성향수,,57585
12884,여성향수,,23044
12885,여성향수,,21699
12886,크림,,59074
12887,핸드케어,,78190
12888,바디로션,,24821
12889,여성향수,,81219
12890,핸드케어,,78150
12891,여성향수,,27731
12892,핸드케어,,78152
12893,수딩젤/팩,,33436
12894,여성향수,,86013
12895,방향제,,78606
12896,핸드케어,,94278
12897,여성향수,,76342
12898,핸드케어,,78194
12899,여성향수,,88276
12900,핸드케어,,94276
12901,여성향수,,86327
12902,여성향수,,96622
12903,여성향수,,94303
12904,여성향수,,86545
12905,여성향수,,86308
12906,바디로션,,87973
12907,바디워시,,94261
12908,바디워시,,94272
12909,바디워시,,94271
12910,향초,,101686
12911,핸드케어,,94282
12912,핸드케어,,94286
12913,여성향수,,86533
12914,여성향수,,86551
12915,여성향수,,86000
12916,여성향수,,91098
12917,바디워시,,94262
12918,여성향수,,61973
12919,바디로션,,94256
12920,여성향수,,86318
12921,핸드케어,,81384
12922,여성향수,,76345
12923,바디스크럽,,20954
12924,미스트,,83407
12925,여성향수,,94304
12926,여성향수,,47657
12927,여성향수,,96626
12928,여성향수,,72905
12929,여성향수,,80905
12930,방향제,,78607
12931,바디로션,,94101
12932,핸드케어,,94287
12933,여성향수,,94301
12934,여성향수,,41421
12935,네일컬러,,77931
12936,여성향수,,86541
12937,바디로션,,94259
12938,여성향수,,98539
12939,핸드케어,,81383
12940,여성향수,,94290
12941,여성향수,,86030
12942,핸드케어,,78209
12943,핸드케어,,83191
12944,여성향수,,94302
12945,여성향수,,86042
12946,핸드케어,,94283
12947,바디로션,,94251
12948,바디로션,,94253
12949,여성향수,,86041
12950,남성향수,,86540
12951,여성향수,,86532
12952,남성향수,,86555
12953,여성향수,,86525
12954,여성향수,,86322
12955,바디로션,,94254
12956,여성향수,,86034
12957,여성향수,,86360
12958,여성향수,,86317
12959,여성향수,,86301
12960,여성향수,,86051
12961,여성향수,,76347
12962,여성향수,,76346
12963,여성향수,,86306
12964,방향제,,78605
12965,여성향수,,86313
12966,바디로션,,94258
12967,바디워시,,94266
12968,바디워시,,94264
12969,여성향수,,86035
12970,여성향수,,86556
12971,여성향수,,86536
12972,여성향수,,86005
12973,여성향수,,86364
12974,여성향수,,86046
12975,여성향수,,86303
12976,여성향수,,86039
12977,여성향수,,86518
12978,여성향수,,86037
12979,데오도란트,,76912
12980,여성향수,,86040
12981,여성향수,,86332
12982,여성향수,,86329
12983,여성향수,,86024
12984,핸드케어,,94285
12985,핸드케어,,94281
12986,바디워시,,94268
12987,바디워시,,94269
12988,여성향수,,86054
12989,남성향수,,86548
12990,여성향수,,86053
12991,여성향수,,86007
12992,여성향수,,86328
12993,여성향수,,86373
12994,여성향수,,86036
12995,여성향수,,86309
12996,여성향수,,86031
12997,여성향수,,86320
12998,바디로션,,104964
12999,여성향수,,77995
13000,여성향수,,86001
13001,여성향수,,86011
13002,여성향수,,86544
13003,여성향수,,86524
13004,여성향수,,86038
13005,여성향수,,86012
13006,여성향수,,86549
13007,여성향수,,86538
13008,여성향수,,86367
13009,여성향수,,86557
13010,여성향수,,86352
13011,여성향수,,86368
13012,여성향수,,86047
13013,남성향수,,86553
13014,여성향수,,86008
13015,여성향수,,86312
13016,여성향수,,86528
13017,여성향수,,86354
13018,여성향수,,86022
13019,여성향수,,86304
13020,여성향수,,103942
13021,여성향수,,86021
13022,여성향수,,86016
13023,여성향수,,86546
13024,여성향수,,86519
13025,여성향수,,86003
13026,여성향수,,86558
13027,남성향수,,86324
13028,여성향수,,86049
13029,여성향수,,86526
13030,여성향수,,86356
13031,여성향수,,86043
13032,여성향수,,86026
13033,여성향수,,86523
13034,여성향수,,63857
13035,헤어스타일링,,78199
13036,헤어스타일링,,78192
13037,헤어스타일링,,78188
13038,헤어스타일링,,78191
13039,헤어스타일링,,78193
13040,헤어스타일링,,78197
13041,헤어스타일링,,78196
13042,헤어스타일링,,78198
13043,샴푸,,102236
13044,트리트먼트/팩,,102235
13045,메이크업,,68329
13046,에센스,,102965
13047,크림,,68325
13048,네일리무버,,3101
13049,베이스/탑코트/퀵드라이,,98414
13050,네일리무버,,1080
13051,네일리무버,,1543
13052,네일컬러,,2761
13053,네일컬러,,1547
13054,스킨,,96398
13055,클렌징크림,,96402
13056,선블록,,96403
13057,크림,,96394
13058,에센스,,96409
13059,크림,,96400
13060,"에센스,아이케어",,96410
13061,클렌징폼,,96407
13062,스킨,,96399
13063,에센스,,96412
13064,에센스,,96405
13065,에센스,,96413
13066,크림,,96406
13067,아이케어,,95784
13068,스크럽/필링,,89991
13069,크림,,96396
13070,아이브로우-파우더,,96500
13071,아이라이너-리퀴드,,101877
13072,파운데이션,,81534
13073,에센스,,72713
13074,네일아트/소품,,90468
13075,핸드케어,,85153
13076,네일아트/소품,,106603
13077,네일컬러,,84090
13078,네일영양,,85149
13079,네일리무버,,106473
13080,네일리무버,,98413
13081,네일리무버,,99540
13082,네일리무버,,98412
13083,네일컬러,,84093
13084,네일아트/소품,,10701
13085,네일영양,,90866
13086,네일영양,,98285
13087,네일영양,,90867
13088,네일아트/소품,,90865
13089,네일아트/소품,,76793
13090,네일아트/소품,,93045
13091,네일아트/소품,,105296
13092,풋케어,,77533
13093,네일영양,,98411
13094,비비크림,,59464
13095,크림,,71905
13096,"워시오프,클렌징폼",,59324
13097,크림,,71911
13098,스크럽/필링,,59320
13099,에센스,,76802
13100,에센스,,59600
13101,선블록,,71907
13102,마스크시트,,59604
13103,워시오프,,37290
13104,워시오프,,17054
13105,스크럽/필링,,17055
13106,스킨,,17056
13107,크림,,16882
13108,크림,,17052
13109,에센스,,17854
13110,크림,,17857
13111,아이케어,,17855
13112,크림,,17853
13113,클렌징밀크,,17867
13114,클렌징폼,,17865
13115,워시오프,,17856
13116,아이케어,,17858
13117,클렌징젤,,17868
13118,클렌징젤,,17057
13119,바디로션,,17859
13120,클렌징워터,,17862
13121,스킨,,17053
13122,클렌징밀크,,17864
13123,클렌징워터,,17863
13124,클렌징폼,,17866
13125,클렌징워터,,17869
13126,크림,,17059
13127,스킨,,17058
13128,워시오프,,17060
13129,에센스,,17870
13130,샴푸,,2321
13131,클렌징비누,,81279
13132,클렌징비누,,101038
13133,클렌징비누,,81277
13134,클렌징비누,,81276
13135,클렌징비누,,81275
13136,클렌징비누,,81278
13137,팬티라이너,,74198
13138,대형,,74196
13139,헤어스타일링,,77543
13140,수딩젤/팩,,104922
13141,여성향수,,101676
13142,선블록,,89413
13143,"에센스,화이트닝케어",,89410
13144,"에센스,마스크시트",,89402
13145,클렌징폼,,76705
13146,크림,,59695
13147,에센스,,89423
13148,에센스,,89421
13149,베이비선케어,,72220
13150,베이비클렌저/샴푸,,89418
13151,아이케어,,20996
13152,핸드케어,,59967
13153,마스크시트,,89400
13154,크림,,89403
13155,"크림,화이트닝케어",,89406
13156,아이섀도우,,103969
13157,워시오프,,98157
13158,코팩,,98142
13159,바디워시,,75947
13160,"크림,링클케어",,20999
13161,에센스,,89412
13162,스킨,,91166
13163,에센스,,98165
13164,"에센스,링클케어",,89409
13165,미스트,,84067
13166,크림,,59284
13167,선블록,,58509
13168,크림,,20997
13169,크림,,72807
13170,마스크시트,,64765
13171,마스크시트,,77811
13172,스킨,,76706
13173,아이케어,,73163
13174,크림,,20998
13175,선스틱,,76709
13176,"에센스,화이트닝케어",,89420
13177,크림,,81916
13178,"파운데이션,쿠션타입",,76776
13179,페이스소품,,89408
13180,스크럽/필링,,89398
13181,에센스,,98158
13182,스크럽/필링,,89397
